lot_area,utilities,land_slope,overall_qual,overall_cond,year_remod_add,exter_cond,bsmt_cond,total_bsmt_sf,gr_liv_area,bedroom_abvgr,kitchen_qual,garage_area,garage_cond,paved_drive,saleprice,got_mas_vnr,got_bsmt,got_fireplaces,got_pool,got_misc,got_alley,got_fence,full_bath_total,half_bath_total,age,num_of_floors,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,alley_NoAlley,alley_Pave,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
7875,1,2,6,4,1996,2,4,1237.0,1253,3,2,402.0,2,2,176000,1,1,1,0,0,0,0,2.0,0.0,12,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16259,1,2,8,4,2006,2,4,1249.0,2596,4,3,840.0,2,2,342643,1,1,0,0,0,0,0,3.0,1.0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12890,1,2,5,4,1989,2,3,1495.0,1495,3,2,438.0,2,2,150000,1,1,1,0,0,0,0,2.0,0.0,19,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10440,1,2,7,4,2007,2,3,1574.0,1584,2,4,594.0,2,2,261329,0,1,1,0,0,0,0,2.0,0.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9532,1,2,3,5,1953,2,3,1105.0,1647,3,2,280.0,2,2,153000,0,1,1,1,0,0,1,2.0,0.0,54,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3922,1,2,6,4,2007,2,3,1258.0,1258,2,3,648.0,2,2,172500,1,1,1,0,0,0,0,2.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8730,1,2,5,6,2003,2,3,698.0,1396,3,2,384.0,2,2,153575,0,1,0,0,0,0,0,1.0,0.0,92,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6060,1,2,4,8,2007,2,3,837.0,1001,2,3,216.0,0,0,124900,0,1,0,0,0,0,0,1.0,0.0,77,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14450,1,2,8,4,2007,2,3,2121.0,2121,3,4,732.0,2,2,415298,1,1,1,0,0,0,0,2.0,1.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5400,1,2,5,5,1950,2,3,972.0,1480,3,2,207.0,2,2,119000,0,1,0,0,0,0,0,1.0,0.0,89,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10000,1,2,7,4,2006,2,4,1588.0,1588,3,3,825.0,2,2,227000,1,1,1,0,0,0,0,2.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10007,1,2,4,6,2006,2,3,1053.0,1053,3,3,312.0,2,2,145500,1,1,0,0,0,0,1,2.0,1.0,49,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7830,1,2,2,4,1950,2,3,492.0,492,1,2,200.0,2,0,61500,0,1,0,0,0,0,0,2.0,0.0,85,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11727,1,2,6,5,1969,3,3,1851.0,1851,3,2,506.0,2,2,192100,1,1,1,0,0,0,0,2.0,0.0,37,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10320,1,2,5,6,1965,3,3,698.0,1403,3,2,308.0,2,2,116000,0,1,0,0,0,1,0,2.0,1.0,94,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10482,1,2,5,7,1958,3,3,588.0,1138,3,2,264.0,2,2,145000,1,1,0,0,0,0,1,1.0,1.0,49,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8800,1,2,4,6,2008,2,3,1040.0,1040,3,3,484.0,2,2,150500,0,1,0,0,0,0,0,2.0,0.0,32,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,1,2,5,4,1994,2,3,763.0,1655,3,2,440.0,2,2,175900,0,1,1,0,0,0,0,2.0,1.0,17,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10140,1,2,5,5,1974,2,3,1116.0,1116,3,2,528.0,2,2,167900,1,1,1,0,0,0,1,3.0,0.0,35,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14054,1,2,6,4,2006,2,3,879.0,1863,4,3,660.0,2,2,219210,0,1,1,0,0,0,0,2.0,1.0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11218,1,2,5,4,1992,2,3,1055.0,1845,3,3,462.0,2,2,189000,0,1,1,0,1,0,1,2.0,1.0,18,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8856,1,2,4,3,1957,2,3,1176.0,1176,3,2,292.0,2,2,136500,1,1,1,0,0,0,0,2.0,0.0,51,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7800,1,2,4,6,2008,2,3,864.0,892,3,3,416.0,2,2,137900,1,1,0,0,0,0,0,2.0,0.0,44,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7200,1,2,4,3,2006,2,3,1022.0,1022,2,2,280.0,2,2,85000,0,1,0,0,0,0,0,2.0,0.0,99,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10680,1,2,4,2,1951,2,2,2136.0,2136,4,2,528.0,2,2,137900,1,1,0,0,0,0,1,2.0,0.0,55,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9535,1,2,5,4,1998,2,3,926.0,1604,3,2,472.0,2,2,195500,0,1,0,0,0,0,0,2.0,1.0,10,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6858,1,2,5,3,1950,2,3,806.0,1647,4,1,216.0,2,2,128000,0,1,0,0,0,0,0,2.0,1.0,95,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8100,1,2,4,7,2007,3,3,864.0,864,3,3,420.0,2,2,135000,0,1,1,0,0,0,0,2.0,0.0,47,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9100,1,2,4,5,1960,2,3,742.0,935,2,2,308.0,2,1,79500,0,1,0,0,1,0,0,1.0,0.0,78,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12774,1,2,6,4,2004,2,3,835.0,1663,3,3,478.0,2,2,192500,1,1,0,0,0,0,0,2.0,1.0,5,3,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6000,1,2,4,6,1970,4,3,768.0,1328,3,2,308.0,2,2,129500,0,1,0,0,0,0,1,1.0,1.0,59,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000,1,2,5,4,1950,2,3,739.0,1342,2,2,240.0,2,2,105000,0,1,1,0,0,0,0,2.0,0.0,69,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9525,1,2,4,5,2006,2,3,1099.0,1099,3,3,352.0,2,2,144000,0,1,0,0,0,0,0,1.0,1.0,13,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8410,1,2,5,5,1974,2,3,970.0,1026,2,2,528.0,2,2,143000,0,1,1,0,0,0,0,2.0,0.0,33,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4385,1,2,8,4,2001,2,3,1419.0,1419,2,4,588.0,2,2,290000,0,1,1,0,0,0,0,2.0,1.0,7,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12919,1,2,8,4,2010,2,3,2330.0,2364,2,4,820.0,2,2,611657,1,1,1,0,0,0,0,3.0,1.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12464,1,1,4,4,1996,3,3,1040.0,1040,3,3,576.0,2,2,152000,0,1,0,0,0,0,1,2.0,0.0,13,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5005,1,2,7,4,1992,2,3,1280.0,1280,2,3,506.0,2,2,191500,0,1,0,0,0,0,0,2.0,0.0,18,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9591,1,2,7,4,2005,2,3,1143.0,2473,4,3,852.0,2,2,317000,1,1,1,0,0,0,0,2.0,1.0,3,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6960,1,2,6,7,1998,2,3,680.0,1302,2,3,224.0,2,2,165250,0,1,1,0,0,0,1,1.0,1.0,67,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9825,1,2,4,4,1966,2,3,1092.0,1092,3,2,264.0,2,2,123000,0,1,0,0,0,0,1,1.0,0.0,42,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14175,1,2,5,7,1956,2,4,988.0,1188,1,2,621.0,2,2,185000,0,1,1,0,0,0,0,2.0,0.0,52,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7400,1,2,6,5,1962,2,3,1045.0,1045,3,2,528.0,2,2,120000,0,1,0,0,0,0,0,2.0,0.0,44,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10738,1,2,5,6,1966,2,3,1093.0,1093,3,2,484.0,2,2,158500,0,1,1,0,1,0,1,3.0,0.0,41,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8366,1,2,5,4,2004,2,3,798.0,1640,3,3,520.0,2,2,173000,0,1,0,0,0,0,0,2.0,1.0,4,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9842,1,2,3,4,1962,2,0,0.0,1224,2,2,462.0,2,2,101800,0,0,0,0,0,0,0,2.0,0.0,45,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7200,1,2,6,8,2007,3,4,560.0,1135,3,3,576.0,2,2,155000,0,1,0,0,0,0,1,2.0,0.0,73,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10230,1,2,4,6,1950,2,3,1054.0,1078,3,4,264.0,2,0,125000,0,1,0,0,0,1,1,1.0,0.0,84,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8626,1,2,3,5,1956,2,0,0.0,968,2,2,331.0,2,2,104500,1,0,0,0,0,0,0,1.0,0.0,51,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8834,1,2,8,4,2005,2,3,1462.0,2224,4,4,738.0,2,2,350000,1,1,1,0,0,0,0,3.0,1.0,5,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8544,1,2,2,3,1950,2,0,0.0,1040,2,2,400.0,2,2,93500,0,0,0,0,0,0,0,2.0,0.0,56,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9179,1,2,6,4,1999,2,3,873.0,1790,3,3,588.0,2,2,193000,1,1,0,0,0,0,0,3.0,1.0,9,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11526,1,1,5,6,1994,2,3,588.0,2555,3,2,672.0,2,2,191000,0,1,1,0,0,0,0,2.0,0.0,86,4,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5684,1,2,5,7,2005,2,3,813.0,813,2,3,270.0,1,0,110000,0,1,0,0,0,0,0,1.0,0.0,76,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9600,1,2,4,5,1956,2,3,1050.0,1050,2,2,338.0,2,2,128900,0,1,0,0,0,0,0,1.0,0.0,53,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17242,1,2,8,4,1994,3,3,1733.0,3500,4,4,959.0,2,2,584500,1,1,1,0,0,0,0,4.0,1.0,13,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10215,1,2,3,4,1954,2,3,864.0,948,3,2,248.0,2,2,111000,1,1,0,0,0,0,0,1.0,0.0,53,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8550,1,2,4,4,1950,2,3,750.0,1316,4,2,576.0,2,2,90000,0,1,0,0,0,0,0,1.0,0.0,81,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3180,1,2,5,4,2005,2,3,600.0,1200,2,3,480.0,2,2,165000,0,1,0,0,0,1,0,3.0,1.0,3,3,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3068,1,2,5,7,1993,3,3,662.0,1324,3,2,180.0,2,2,122000,0,1,0,0,0,1,1,1.0,1.0,90,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13518,1,2,8,4,2009,2,3,1926.0,3140,4,4,820.0,2,2,485000,1,1,1,0,0,0,0,3.0,1.0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11362,1,2,7,4,2005,2,3,1836.0,1836,3,3,862.0,2,2,280000,1,1,1,0,0,0,0,3.0,0.0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10845,1,2,7,4,2004,2,3,1603.0,1575,2,3,732.0,2,2,284000,1,1,1,0,0,0,0,3.0,0.0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9760,1,1,5,6,1984,2,3,1395.0,1395,2,2,440.0,2,2,192000,1,1,1,0,0,0,0,2.0,0.0,47,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3960,1,2,6,7,1950,2,3,502.0,1004,2,3,200.0,2,0,105000,0,1,1,0,0,1,1,1.0,0.0,76,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9100,1,2,6,4,2005,2,3,1860.0,1836,3,3,484.0,2,2,216837,0,1,1,0,0,0,0,2.0,0.0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9600,1,2,4,5,1960,1,3,1296.0,1496,3,3,450.0,2,2,141500,1,1,0,0,0,0,1,2.0,0.0,48,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9764,1,2,4,6,2003,2,3,894.0,894,3,3,450.0,2,2,130000,0,1,0,0,0,0,0,2.0,0.0,41,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12778,1,2,4,5,2003,2,3,1008.0,1008,2,2,280.0,2,2,139500,0,1,0,0,0,0,1,2.0,0.0,54,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8172,1,2,3,4,1955,2,3,864.0,864,3,2,528.0,2,0,79275,0,1,0,0,0,0,0,2.0,0.0,52,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9037,1,2,7,4,2006,2,3,1476.0,1484,2,4,472.0,2,2,265900,1,1,1,0,0,0,0,2.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6292,1,2,5,4,1950,2,3,768.0,790,2,2,160.0,2,2,91000,0,1,0,0,0,0,0,1.0,0.0,78,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11900,1,2,4,5,1977,2,3,1122.0,1934,3,2,567.0,2,1,185000,1,1,1,0,0,0,0,3.0,1.0,32,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7945,1,2,4,5,1959,2,3,1150.0,1150,3,2,300.0,2,2,141000,0,1,0,0,0,0,0,2.0,0.0,47,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16659,1,2,7,4,2008,2,3,1582.0,2152,3,3,728.0,2,2,260116,0,1,1,0,0,0,0,2.0,1.0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9340,1,2,3,5,1950,2,3,672.0,672,2,2,234.0,2,0,113000,0,1,0,0,0,0,0,2.0,0.0,68,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
